#separator:tab
#html:true
#notetype:Basic
#deck:main
Section, sheaf morphism when considering section of sheaf F over U, and constant sheaf of U, to make this representable	Section of a sheaf F over open U is sheaf morphism from constant sheaf of U to sheaf F, representable, recall that it is the step before thinking about the domain (which in this case it is the sheaf F over U)
Section, projective variety	section of line bundles on projective variety, map from variety into projective space
Section, vector field as sections of the tangent bundle	Vector field is section of tangent bundle (imagine fibres extending out of a tangent line), assigned to each tangent vector of manifold in a smooth way
Germ, equivalence class	germ of a function at a point p is an equivalence class of functions, where the equivalence relation is defined by f is equivalent to g if there exists an open neighborhood U of p on which f and g are equal.
Germ, stalk of presheaf	collection of all germs of a presheaf F at a point p forms an algebraic object called a stalk, denoted Fp​. This is the direct categorical definition.
Germ, direct limit	stalk (as collection of all germs) of a presheaf at a point p is the direct limit of the values of the presheaf on all open neighborhoods of p. The direct limit formalism gives a precise categorical construction of the stalk.
Germ, local ring	local ring at a point of a scheme is the ring of germs of regular functions at that point. This is a fundamental link between germs and local rings.
Germ, sheaf of rings	local ring at a point p of a scheme is the stalk of the sheaf of rings OX​ at p, where the "functions" are regular functions.
Germ, function on neighbourhood	function defined on an "infinitesimal neighborhood" of a point, a concept made precise by the direct limit.
Germ, of morphisms	germs of morphisms between topological spaces are equivalence classes of continuous maps that agree on a neighborhood of a point.
Germ, algebraic	germ can be defined in a purely algebraic way as an element of a local ring, without explicit reference to topological neighborhoods.
Germ, local property	germ embodies the local property of an object or function at a point. It discards all global information and focuses solely on the behavior near a single point.
Germ, stalk of a complex	stalk generalizes to complexes of sheaves, where the stalk of a complex is a complex of modules.
Germ, homological stalk	suppose you have a complex of sheaves F^, its homological stalk at a point p is the stalk of the homology sheaf, denoted Hq​(F^)p​.
